Format Version,1.23,Take Name,Take 2021-08-12 04.33.28 PM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-08-12 04.33.28.985 下午,Capture Start Frame,1153390,Total Frames in Take,1742,Total Exported Frames,1742,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033333,-0.012705,0.71415,-0.019677,-0.699601,-239.15451,101.085281,-108.242081,0.061496,0.73522,0.128102,-0.662767,-239.546661,109.661163,-108.330742,0.045776,0.748433,0.039932,-0.660423,-234.064651,129.823502,-106.089165,-0.011035,0.771101,-0.024674,-0.636139,-231.23822,152.959641,-106.105255,-0.025588,0.791939,-0.032162,-0.609215,-234.076996,169.055161,-106.891617,-0.018883,0.660685,-0.052173,-0.74861,-231.75618,147.910126,-101.805603,-0.462793,0.588584,0.484991,-0.451858,-229.86116,148.738998,-86.352364,-0.425881,0.618619,0.463815,-0.469905,-234.659317,119.852638,-83.913193,-0.396479,0.650887,0.530224,-0.371499,-239.347214,96.759064,-79.443359,-0.026481,0.802533,-0.004962,-0.595999,-230.722336,147.778046,-110.112236,0.453412,0.503867,-0.400516,-0.616542,-226.229477,148.348511,-125.031006,0.491465,0.451815,-0.397649,-0.629444,-231.266144,120.411003,-132.615265,0.478483,0.447767,-0.320828,-0.683833,-237.657349,98.476372,-136.744125,-0.012386,0.724187,0.041843,-0.688222,-239.372208,101.183533,-97.774925,-0.063952,0.730041,-0.05725,-0.677991,-241.187363,55.585701,-101.329269,0.008206,0.601199,-0.032243,-0.798406,-233.732742,12.705165,-101.786896,0.027618,0.715141,0.029708,-0.697802,-238.936798,100.98703,-118.709244,-0.086416,0.676238,-0.063937,-0.728798,-242.642624,55.36549,-118.889847,-0.038342,0.779346,0.03295,-0.624551,-233.49852,13.082287,-120.290352,-0.005011,0.605164,-0.046954,-0.7947,-248.534485,5.511739,-97.0839,-0.090149,0.786053,-0.020291,-0.611214,-248.699951,6.36608,-124.384773
5,0.041667,-0.012715,0.714217,-0.019713,-0.699531,-239.151978,101.085922,-108.248985,0.061458,0.735259,0.12811,-0.662725,-239.544678,109.661781,-108.338013,0.045759,0.748462,0.039831,-0.660397,-234.064178,129.822495,-106.094994,-0.010943,0.771189,-0.024849,-0.636028,-231.241425,152.959076,-106.113968,-0.025167,0.792105,-0.03203,-0.609025,-234.081314,169.054062,-106.907272,-0.018897,0.660666,-0.052267,-0.748619,-231.758881,147.910049,-101.813675,-0.464777,0.589625,0.48276,-0.450851,-229.863388,148.740845,-86.360596,-0.425876,0.620141,0.463492,-0.46822,-234.606766,119.8452,-83.924294,-0.396612,0.650937,0.53036,-0.371078,-239.37178,96.760437,-79.462578,-0.02641,0.802578,-0.005096,-0.59594,-230.724426,147.777039,-110.120216,0.453353,0.503911,-0.400599,-0.616494,-226.229279,148.343262,-125.03846,0.49126,0.451986,-0.397903,-0.629321,-231.259415,120.404411,-132.622086,0.478185,0.447929,-0.321096,-0.68381,-237.633423,98.467209,-136.750916,-0.01241,0.724132,0.041849,-0.688279,-239.371735,101.184525,-97.781876,-0.063873,0.730073,-0.057291,-0.677962,-241.185837,55.586784,-101.337982,0.00827,0.601203,-0.032362,-0.798398,-233.733368,12.704894,-101.788017,0.027597,0.714944,0.029704,-0.698005,-238.93222,100.987328,-118.716095,-0.086333,0.676447,-0.063899,-0.728617,-242.636459,55.365665,-118.896782,-0.038362,0.779345,0.032963,-0.62455,-233.499008,13.082541,-120.29129,-0.00491,0.605172,-0.047041,-0.794689,-248.534363,5.510944,-97.083511,-0.090259,0.786035,-0.020361,-0.611218,-248.700333,6.366313,-124.386002
6,0.05,-0.012801,0.714317,-0.019863,-0.699423,-239.145782,101.085487,-108.255791,0.061429,0.735306,0.128118,-0.662674,-239.541321,109.661194,-108.345688,0.045725,0.748494,0.039748,-0.660369,-234.061722,129.821564,-106.101227,-0.010798,0.771177,-0.025025,-0.636037,-231.242661,152.958603,-106.121933,-0.024833,0.792059,-0.031971,-0.6091,-234.082581,169.053223,-106.922554,-0.018891,0.66077,-0.052292,-0.748527,-231.759644,147.909851,-101.821259,-0.465035,0.589754,0.482558,-0.450633,-229.868484,148.741135,-86.367676,-0.425846,0.62051,0.46353,-0.467719,-234.609314,119.844582,-83.937286,-0.396769,0.651096,0.530408,-0.370562,-239.398163,96.763062,-79.482262,-0.026387,0.802598,-0.005175,-0.595914,-230.724518,147.776291,-110.127701,0.453141,0.503899,-0.40084,-0.616503,-226.228378,148.34053,-125.045715,0.490958,0.452103,-0.398226,-0.629268,-231.247849,120.399307,-132.627731,0.477206,0.448818,-0.321113,-0.683903,-237.605972,98.454086,-136.757675,-0.012369,0.724147,0.041864,-0.688262,-239.368652,101.184914,-97.788757,-0.063837,0.730053,-0.057337,-0.677982,-241.186356,55.587196,-101.343323,0.008271,0.601197,-0.032315,-0.798404,-233.733292,12.705201,-101.788498,0.027558,0.714465,0.029697,-0.698498,-238.922913,100.986053,-118.722824,-0.086258,0.676812,-0.063762,-0.728299,-242.624283,55.364143,-118.903008,-0.038212,0.779389,0.032647,-0.624521,-233.499222,13.082382,-120.29715,-0.004962,0.605165,-0.047045,-0.794693,-248.534775,5.512115,-97.084167,-0.089963,0.785958,-0.020496,-0.611357,-248.69902,6.360964,-124.389038
7,0.058333,-0.012821,0.714369,-0.019819,-0.699371,-239.143829,101.084328,-108.264923,0.061421,0.735334,0.128011,-0.662664,-239.539078,109.660065,-108.354057,0.045691,0.748509,0.03977,-0.660352,-234.063248,129.819504,-106.112686,-0.010788,0.77119,-0.025096,-0.636018,-231.244736,152.956604,-106.131516,-0.024446,0.7921,-0.032052,-0.609058,-234.085846,169.050903,-106.934227,-0.018904,0.660798,-0.052302,-0.748501,-231.76181,147.907516,-101.831245,-0.465159,0.589922,0.482399,-0.450455,-229.871826,148.738739,-86.37751,-0.425876,0.620867,0.463615,-0.467135,-234.615326,119.842552,-83.947998,-0.396813,0.651445,0.530192,-0.370209,-239.429337,96.762909,-79.50457,-0.026394,0.802658,-0.005204,-0.595832,-230.726273,147.774612,-110.13765,0.453234,0.503952,-0.400851,-0.616385,-226.227066,148.338547,-125.054764,0.490612,0.452364,-0.398668,-0.629071,-231.242889,120.395576,-132.632706,0.476648,0.448852,-0.321621,-0.684031,-237.574554,98.439468,-136.763016,-0.012326,0.724146,0.041861,-0.688264,-239.368225,101.182785,-97.797913,-0.063809,0.730001,-0.057419,-0.678034,-241.188675,55.584953,-101.349594,0.008288,0.601212,-0.032266,-0.798395,-233.732361,12.704298,-101.788307,0.027586,0.714534,0.02963,-0.698429,-238.919418,100.98587,-118.731926,-0.086168,0.676862,-0.063746,-0.728264,-242.618271,55.363743,-118.906296,-0.038357,0.779352,0.032911,-0.624545,-233.499313,13.081363,-120.294212,-0.005019,0.605159,-0.047061,-0.794697,-248.534729,5.512516,-97.08474,-0.09032,0.785965,-0.020451,-0.611296,-248.700195,6.363907,-124.388657
8,0.066667,-0.012868,0.714442,-0.019885,-0.699294,-239.140991,101.084229,-108.273056,0.061403,0.735388,0.128007,-0.662607,-239.537598,109.659897,-108.362488,0.045662,0.748559,0.039727,-0.6603,-234.062958,129.818253,-106.120445,-0.010337,0.771281,-0.024923,-0.635923,-231.246765,152.955627,-106.139671,-0.024465,0.792188,-0.032287,-0.608931,-234.072952,169.052277,-106.947998,-0.018932,0.660789,-0.052405,-0.7485,-231.763962,147.906647,-101.839294,-0.465135,0.58996,0.482526,-0.450296,-229.873962,148.73967,-86.385658,-0.425743,0.621036,0.463741,-0.466907,-234.627243,119.844475,-83.963463,-0.39682,0.651531,0.530292,-0.369907,-239.457077,96.766808,-79.522499,-0.026315,0.80275,-0.005431,-0.595709,-230.727203,147.77356,-110.145546,0.453115,0.503826,-0.400667,-0.616694,-226.223328,148.331375,-125.061462,0.490311,0.452639,-0.399351,-0.628675,-231.255264,120.394661,-132.651764,0.476278,0.449022,-0.321833,-0.684077,-237.549347,98.428818,-136.771286,-0.012303,0.724201,0.041838,-0.688209,-239.367599,101.182915,-97.806091,-0.06377,0.730018,-0.057443,-0.678017,-241.187805,55.584846,-101.354858,0.008323,0.601193,-0.032317,-0.798407,-233.732635,12.704102,-101.789833,0.027621,0.714626,0.029618,-0.698333,-238.914368,100.98555,-118.740013,-0.086099,0.676811,-0.063758,-0.728319,-242.614777,55.363537,-118.911873,-0.03831,0.779365,0.032878,-0.624533,-233.49939,13.080817,-120.29567,-0.004955,0.605151,-0.047086,-0.794702,-248.534515,5.512308,-97.084793,-0.090429,0.785934,-0.020626,-0.611314,-248.700333,6.363427,-124.389885
9,0.075,-0.012741,0.714546,-0.019973,-0.699187,-239.140228,101.087906,-108.275459,0.061457,0.735445,0.127978,-0.662545,-239.536331,109.663567,-108.367554,0.045662,0.748597,0.039682,-0.660259,-234.062454,129.81691,-106.128036,-0.010223,0.771318,-0.02521,-0.635869,-231.247635,152.954453,-106.148697,-0.024223,0.792216,-0.032158,-0.608911,-234.076767,169.050095,-106.966827,-0.018899,0.660929,-0.052387,-0.74838,-231.765015,147.905762,-101.848007,-0.465344,0.590068,0.482354,-0.450123,-229.880692,148.738785,-86.393677,-0.425653,0.621308,0.463811,-0.466557,-234.631729,119.842842,-83.975861,-0.396595,0.651783,0.53047,-0.369451,-239.480255,96.771835,-79.539337,-0.02636,0.802794,-0.005553,-0.595647,-230.727356,147.772125,-110.154129,0.453206,0.50389,-0.400615,-0.616609,-226.221252,148.328857,-125.069412,0.490076,0.452922,-0.399633,-0.628474,-231.251862,120.391632,-132.658691,0.475756,0.449273,-0.321857,-0.684265,-237.524002,98.417938,-136.780518,-0.01237,0.724299,0.041767,-0.688109,-239.370041,101.189697,-97.808601,-0.063664,0.729715,-0.05742,-0.678355,-241.180832,55.591236,-101.357201,0.008332,0.601181,-0.032299,-0.798417,-233.732178,12.704078,-101.790642,0.027495,0.714383,0.029556,-0.69859,-238.910416,100.986115,-118.742325,-0.086006,0.677353,-0.063566,-0.727842,-242.598694,55.363129,-118.916878,-0.038154,0.779401,0.03258,-0.624514,-233.4991,13.079539,-120.30014,-0.004964,0.605163,-0.047096,-0.794692,-248.53421,5.512843,-97.085205,-0.090062,0.785897,-0.020694,-0.611413,-248.698853,6.357546,-124.391243
10,0.083333,-0.012911,0.714566,-0.019988,-0.699164,-239.135559,101.084709,-108.288445,0.06142,0.735499,0.12793,-0.662497,-239.53392,109.660294,-108.378685,0.045595,0.748668,0.039635,-0.660187,-234.062149,129.816498,-106.138969,-0.010093,0.771396,-0.025353,-0.63577,-231.251099,152.954514,-106.158913,-0.024003,0.7923,-0.032199,-0.608808,-234.079773,169.049866,-106.98391,-0.018935,0.660964,-0.052416,-0.748346,-231.768509,147.905701,-101.858353,-0.46544,0.590177,0.482295,-0.449943,-229.885742,148.738571,-86.403831,-0.425573,0.621516,0.463877,-0.466287,-234.641006,119.842957,-83.990456,-0.396388,0.652005,0.530669,-0.368993,-239.504623,96.775993,-79.557144,-0.026372,0.802851,-0.005592,-0.59557,-230.729156,147.772263,-110.164276,0.453342,0.503962,-0.400608,-0.616455,-226.2202,148.328613,-125.078712,0.489953,0.453459,-0.399631,-0.628185,-231.246872,120.38932,-132.66301,0.475739,0.449731,-0.321902,-0.683954,-237.495758,98.413933,-136.79628,-0.012234,0.724175,0.041818,-0.688238,-239.365967,101.184151,-97.821571,-0.063684,0.729748,-0.057552,-0.678307,-241.189606,55.585789,-101.36467,0.008318,0.601178,-0.032297,-0.798419,-233.732529,12.704536,-101.790428,0.027563,0.714358,0.029491,-0.698616,-238.905151,100.985268,-118.755318,-0.085923,0.677417,-0.063562,-0.727793,-242.593735,55.362278,-118.921135,-0.038262,0.77939,0.032776,-0.62451,-233.499664,13.080567,-120.298019,-0.004916,0.605173,-0.04704,-0.794688,-248.534424,5.512998,-97.085014,-0.090392,0.785901,-0.020723,-0.611358,-248.699997,6.361514,-124.391853
11,0.091667,-0.012759,0.714619,-0.019968,-0.699112,-239.140411,101.087593,-108.292076,0.061685,0.735592,0.127895,-0.662376,-239.536667,109.663246,-108.383926,0.045474,0.748803,0.039552,-0.660046,-234.05928,129.81427,-106.152328,-0.010065,0.77151,-0.025489,-0.635627,-231.25499,152.953094,-106.170929,-0.023837,0.7924,-0.03218,-0.608686,-234.08551,169.047882,-107.000771,-0.018939,0.661029,-0.052419,-0.748287,-231.772583,147.904083,-101.870621,-0.465738,0.590357,0.48199,-0.449725,-229.892548,148.736816,-86.415756,-0.425497,0.621965,0.463948,-0.465687,-234.643036,119.840172,-84.005257,-0.396518,0.652172,0.530653,-0.368582,-239.53653,96.778252,-79.579582,-0.026499,0.802948,-0.005616,-0.595433,-230.729965,147.771042,-110.176147,0.453613,0.504019,-0.400466,-0.616302,-226.216156,148.330246,-125.089012,0.490023,0.454186,-0.399393,-0.627756,-231.246155,120.390198,-132.668289,0.476641,0.449639,-0.321441,-0.683604,-237.470428,98.421532,-136.815948,-0.012261,0.72422,0.041796,-0.688192,-239.372421,101.18898,-97.825256,-0.063693,0.729932,-0.05759,-0.678105,-241.192703,55.590511,-101.368736,0.008326,0.601179,-0.032306,-0.798418,-233.732437,12.704435,-101.790413,0.027462,0.714324,0.029419,-0.698657,-238.908417,100.986206,-118.758896,-0.085867,0.677726,-0.063471,-0.72752,-242.585831,55.36232,-118.9263,-0.038121,0.779413,0.032512,-0.624504,-233.499725,13.079819,-120.30188,-0.004934,0.605173,-0.047074,-0.794686,-248.534302,5.512928,-97.084885,-0.090129,0.785865,-0.020849,-0.611439,-248.699112,6.35672,-124.392509
12,0.1,-0.012768,0.71467,-0.019895,-0.699062,-239.143707,101.088905,-108.303329,0.0617,0.735692,0.127946,-0.662254,-239.5392,109.664604,-108.394218,0.045495,0.748925,0.039467,-0.659912,-234.060913,129.812836,-106.160797,-0.010046,0.77153,-0.025386,-0.635607,-231.258469,152.951889,-106.182457,-0.023587,0.792367,-0.032419,-0.608726,-234.086395,169.047241,-107.010284,-0.018966,0.66106,-0.052481,-0.748255,-231.777191,147.903595,-101.881454,-0.465826,0.590479,0.481906,-0.449564,-229.89859,148.737152,-86.42646,-0.425362,0.622155,0.464152,-0.465353,-234.652756,119.840897,-84.018532,-0.396219,0.652314,0.530974,-0.36819,-239.566116,96.784988,-79.600281,-0.026574,0.803013,-0.005637,-0.595343,-230.731613,147.769196,-110.186577,0.453777,0.504519,-0.400387,-0.615823,-226.214523,148.329956,-125.098396,0.490018,0.454281,-0.399502,-0.627622,-231.218597,120.385826,-132.67981,0.476118,0.449856,-0.32207,-0.68353,-237.436722,98.407875,-136.826263,-0.01219,0.724172,0.041759,-0.688246,-239.377182,101.189064,-97.836533,-0.063738,0.729995,-0.057672,-0.678026,-241.200089,55.590153,-101.372993,0.008381,0.60118,-0.032336,-0.798415,-233.732651,12.705147,-101.791573,0.027509,0.714812,0.029358,-0.698159,-238.910217,100.988747,-118.770134,-0.085773,0.677563,-0.063567,-0.727675,-242.586639,55.364765,-118.93306,-0.038233,0.779401,0.032735,-0.6245,-233.500504,13.081181,-120.298698,-0.004919,0.605143,-0.04713,-0.794706,-248.534698,5.514482,-97.085289,-0.09052,0.785883,-0.020911,-0.611357,-248.700668,6.361655,-124.392334
13,0.108333,-0.012786,0.714693,-0.019934,-0.699037,-239.14447,101.088509,-108.313583,0.061797,0.73575,0.127946,-0.662181,-239.540649,109.664177,-108.404747,0.045388,0.749014,0.039428,-0.65982,-234.059937,129.81102,-106.173645,-0.010083,0.771664,-0.025454,-0.635441,-231.26239,152.950668,-106.193039,-0.023375,0.792568,-0.032577,-0.608464,-234.092407,169.045563,-107.02282,-0.019,0.661147,-0.05256,-0.748172,-231.781174,147.901993,-101.892509,-0.465922,0.590543,0.481845,-0.449446,-229.906433,148.736481,-86.437096,-0.425166,0.622307,0.464362,-0.465119,-234.661606,119.840096,-84.032654,-0.395992,0.652196,0.531356,-0.368091,-239.593216,96.788498,-79.618149,-0.026671,0.803095,-0.005689,-0.595227,-230.733414,147.768356,-110.197365,0.453959,0.504656,-0.400294,-0.615636,-226.212219,148.330658,-125.107872,0.489774,0.45463,-0.39979,-0.627376,-231.212524,120.385216,-132.68692,0.475348,0.450356,-0.322196,-0.683677,-237.406967,98.394699,-136.837463,-0.012122,0.724175,0.041743,-0.688245,-239.378647,101.18895,-97.846809,-0.063588,0.728596,-0.057849,-0.679527,-241.205002,55.58976,-101.377892,0.008358,0.601191,-0.03234,-0.798407,-233.732788,12.705001,-101.791237,0.027445,0.714567,0.029262,-0.698416,-238.910294,100.988075,-118.780365,-0.085728,0.67833,-0.063407,-0.726979,-242.576462,55.363262,-118.939804,-0.038067,0.779461,0.032428,-0.624451,-233.500198,13.079873,-120.302895,-0.004836,0.605106,-0.047009,-0.794741,-248.534729,5.513688,-97.085579,-0.090136,0.785892,-0.020995,-0.611399,-248.698929,6.35577,-124.394394
14,0.116667,-0.012837,0.71472,-0.020059,-0.699005,-239.142578,101.088989,-108.322464,0.061816,0.735818,0.127952,-0.662102,-239.540894,109.664551,-108.414551,0.045363,0.749101,0.039347,-0.659729,-234.060074,129.80954,-106.183411,-0.010122,0.771651,-0.025504,-0.635454,-231.2659,152.9496,-106.204483,-0.023041,0.792506,-0.03275,-0.608548,-234.097916,169.044113,-107.034622,-0.018868,0.661337,-0.052624,-0.748003,-231.785004,147.901276,-101.903572,-0.466215,0.590631,0.481599,-0.449289,-229.91832,148.739594,-86.447388,-0.42491,0.622503,0.46471,-0.464743,-234.66568,119.841553,-84.047592,-0.395561,0.652207,0.531531,-0.368282,-239.624756,96.792953,-79.641075,-0.026735,0.803159,-0.005739,-0.595137,-230.735184,147.766953,-110.208153,0.454067,0.504629,-0.400176,-0.615656,-226.210754,148.330002,-125.117661,0.489421,0.455134,-0.40023,-0.627006,-231.218246,120.38591,-132.696915,0.474855,0.450853,-0.322879,-0.683369,-237.377975,98.375008,-136.852844,-0.012024,0.7241,0.041676,-0.688329,-239.377686,101.190475,-97.855721,-0.063776,0.730095,-0.057728,-0.67791,-241.206772,55.590546,-101.375923,0.008383,0.601184,-0.032376,-0.79841,-233.732956,12.704817,-101.791824,0.027435,0.714674,0.029269,-0.698306,-238.907486,100.987503,-118.789223,-0.085615,0.678238,-0.063465,-0.727073,-242.573471,55.362679,-118.950317,-0.038015,0.779479,0.032371,-0.624436,-233.500458,13.078939,-120.304359,-0.004867,0.605124,-0.047111,-0.794721,-248.534637,5.513492,-97.085342,-0.090124,0.785848,-0.021072,-0.611455,-248.699066,6.354379,-124.395561
15,0.125,-0.012803,0.714748,-0.020063,-0.698977,-239.145844,101.088669,-108.330788,0.061918,0.735897,0.127933,-0.662008,-239.543777,109.664238,-108.423355,0.045298,0.74921,0.039286,-0.659613,-234.060715,129.80838,-106.19503,-0.010065,0.771685,-0.025496,-0.635414,-231.270645,152.948929,-106.215797,-0.022871,0.792488,-0.032954,-0.608567,-234.101013,169.043671,-107.047165,-0.018895,0.661456,-0.052667,-0.747894,-231.790207,147.90062,-101.914917,-0.466295,0.590752,0.481476,-0.449179,-229.928589,148.739151,-86.458138,-0.424874,0.622607,0.464946,-0.4644,-234.677429,119.841385,-84.057899,-0.395534,0.652113,0.531851,-0.368018,-239.652878,96.796394,-79.663757,-0.026633,0.803241,-0.005699,-0.595031,-230.737732,147.766266,-110.21917,0.454076,0.504755,-0.400218,-0.615519,-226.209183,148.327591,-125.12748,0.489342,0.455624,-0.400198,-0.626732,-231.207199,120.381561,-132.705917,0.475044,0.451144,-0.322702,-0.68313,-237.346893,98.368843,-136.872208,-0.012002,0.724061,0.041696,-0.688369,-239.38179,101.190712,-97.864059,-0.063607,0.728592,-0.057955,-0.679521,-241.213745,55.590893,-101.384178,0.008368,0.601196,-0.032398,-0.798401,-233.733948,12.705541,-101.791405,0.027554,0.715661,0.029082,-0.697298,-238.909912,100.986626,-118.797508,-0.085686,0.678537,-0.063355,-0.726795,-242.571564,55.361389,-118.943939,-0.038001,0.779492,0.032339,-0.624422,-233.50058,13.079312,-120.305084,-0.004824,0.605129,-0.047073,-0.79472,-248.535339,5.513431,-97.085327,-0.090145,0.785871,-0.021146,-0.611419,-248.698898,6.354229,-124.396423
16,0.133333,-0.012834,0.714773,-0.020126,-0.698949,-239.147308,101.088799,-108.340904,0.061904,0.735902,0.128068,-0.661978,-239.546371,109.664322,-108.433891,0.045284,0.74922,0.039134,-0.659612,-234.059937,129.807739,-106.200813,-0.010074,0.771698,-0.025662,-0.635391,-231.275009,152.948898,-106.226456,-0.022601,0.792537,-0.033034,-0.608509,-234.108948,169.042786,-107.06189,-0.019112,0.661613,-0.052968,-0.747728,-231.793457,147.901382,-101.924515,-0.466392,0.590774,0.481479,-0.449046,-229.93927,148.742096,-86.466957,-0.424788,0.622745,0.465144,-0.464096,-234.689789,119.844032,-84.073586,-0.395505,0.652117,0.531943,-0.367908,-239.683319,96.796211,-79.686615,-0.026737,0.803395,-0.005812,-0.594818,-230.740936,147.765518,-110.228729,0.45412,0.504861,-0.400211,-0.615404,-226.204636,148.327515,-125.134674,0.488994,0.455942,-0.400553,-0.626546,-231.196671,120.38031,-132.712646,0.474581,0.45125,-0.323351,-0.683074,-237.310974,98.356354,-136.883469,-0.011948,0.723976,0.041677,-0.688461,-239.384048,101.191269,-97.874207,-0.063616,0.728594,-0.058027,-0.679512,-241.218872,55.59119,-101.389397,0.008397,0.601179,-0.032459,-0.798411,-233.733704,12.704736,-101.792976,0.027396,0.714964,0.029142,-0.698017,-238.910553,100.986328,-118.807617,-0.085447,0.678116,-0.063522,-0.727202,-242.565796,55.360622,-118.964409,-0.037993,0.779491,0.032358,-0.624423,-233.500885,13.078347,-120.305611,-0.004755,0.605115,-0.047096,-0.79473,-248.534485,5.512286,-97.08548,-0.090236,0.785851,-0.021217,-0.611429,-248.699478,6.353906,-124.397026
17,0.141667,-0.012777,0.714822,-0.020097,-0.698901,-239.149948,101.089333,-108.348595,0.062002,0.735957,0.128063,-0.661909,-239.547974,109.664894,-108.44194,0.045199,0.749293,0.039096,-0.659536,-234.059067,129.807175,-106.211319,-0.010235,0.771807,-0.025953,-0.635244,-231.278275,152.948837,-106.235382,-0.022394,0.792707,-0.033085,-0.608293,-234.121948,169.040756,-107.075668,-0.019118,0.66176,-0.052994,-0.747596,-231.796738,147.901047,-101.933754,-0.466526,0.590912,0.481314,-0.448903,-229.948715,148.741913,-86.475464,-0.424757,0.62292,0.465365,-0.463668,-234.699417,119.843842,-84.082634,-0.395509,0.652081,0.532221,-0.367565,-239.713257,96.797646,-79.70829,-0.026738,0.803431,-0.005896,-0.594767,-230.742401,147.765717,-110.237762,0.454153,0.505323,-0.400253,-0.614973,-226.204269,148.326233,-125.143196,0.488942,0.45601,-0.400596,-0.626509,-231.166931,120.374321,-132.72319,0.474233,0.451287,-0.323851,-0.683055,-237.277939,98.344864,-136.896057,-0.01195,0.723966,0.041654,-0.688473,-239.388138,101.1922,-97.881927,-0.063586,0.728555,-0.058106,-0.67955,-241.221436,55.591953,-101.395737,0.008402,0.601176,-0.032399,-0.798415,-233.733231,12.705058,-101.792564,0.027398,0.715001,0.029082,-0.697981,-238.911774,100.986465,-118.815254,-0.085409,0.678126,-0.06352,-0.727197,-242.56337,55.360458,-118.968178,-0.037971,0.7795,0.032281,-0.624417,-233.501144,13.079354,-120.306824,-0.004757,0.605103,-0.047038,-0.794742,-248.534698,5.513812,-97.085403,-0.090182,0.785845,-0.021259,-0.611443,-248.699234,6.353394,-124.397621
18,0.15,-0.012782,0.714904,-0.020275,-0.698812,-239.147858,101.08918,-108.355209,0.061988,0.736024,0.128125,-0.661823,-239.548035,109.664619,-108.450722,0.045167,0.749362,0.03898,-0.659468,-234.058289,129.806137,-106.217232,-0.010409,0.771939,-0.0264,-0.635062,-231.282166,152.948349,-106.24411,-0.022229,0.792922,-0.033015,-0.608022,-234.139008,169.037491,-107.093063,-0.019081,0.661819,-0.053023,-0.747543,-231.800415,147.901077,-101.941856,-0.466498,0.591063,0.48136,-0.448684,-229.95491,148.743256,-86.483345,-0.424759,0.622963,0.465546,-0.463426,-234.718735,119.847015,-84.094627,-0.395209,0.652233,0.532352,-0.367427,-239.743774,96.798706,-79.729805,-0.026737,0.8035,-0.005975,-0.594674,-230.744522,147.764771,-110.245644,0.453929,0.505405,-0.400438,-0.614949,-226.202942,148.323853,-125.15007,0.488714,0.456237,-0.400732,-0.626435,-231.151993,120.370247,-132.732681,0.474318,0.451134,-0.323786,-0.683127,-237.246201,98.345749,-136.910217,-0.011937,0.723823,0.04171,-0.68862,-239.388626,101.194511,-97.888634,-0.063551,0.728454,-0.058221,-0.679652,-241.227005,55.594658,-101.404907,0.008412,0.60118,-0.032414,-0.798411,-233.733444,12.705138,-101.793121,0.027407,0.715184,0.029083,-0.697793,-238.907074,100.983849,-118.821785,-0.085326,0.678225,-0.063528,-0.727114,-242.559219,55.35788,-118.975151,-0.037964,0.77951,0.032255,-0.624405,-233.501572,13.078994,-120.307091,-0.004757,0.605066,-0.047046,-0.79477,-248.534866,5.513866,-97.085884,-0.090217,0.785821,-0.021316,-0.611466,-248.699402,6.352528,-124.398041
19,0.158333,-0.012845,0.714982,-0.020228,-0.698732,-239.147095,101.089729,-108.364532,0.062125,0.736122,0.128167,-0.661693,-239.547485,109.665169,-108.458755,0.045027,0.749501,0.038804,-0.65933,-234.053833,129.802322,-106.227257,-0.010455,0.772026,-0.02646,-0.634954,-231.287979,152.94577,-106.255424,-0.022162,0.792982,-0.033184,-0.607937,-234.147049,169.034454,-107.105591,-0.019122,0.661867,-0.053101,-0.747494,-231.805634,147.898697,-101.95285,-0.466611,0.591289,0.4812,-0.44844,-229.962402,148.74176,-86.494118,-0.424712,0.623099,0.465647,-0.463185,-234.732895,119.846497,-84.10675,-0.395087,0.652185,0.532633,-0.367239,-239.770218,96.801758,-79.747482,-0.02685,0.80358,-0.006073,-0.594561,-230.74649,147.762009,-110.256218,0.45398,0.505692,-0.400334,-0.614744,-226.200867,148.32222,-125.159386,0.488989,0.456683,-0.400452,-0.626074,-231.137802,120.36805,-132.747833,0.475286,0.451002,-0.323118,-0.682858,-237.22081,98.352608,-136.929916,-0.011877,0.723735,0.041722,-0.688713,-239.390182,101.193382,-97.897995,-0.063557,0.728457,-0.058324,-0.679639,-241.233734,55.593491,-101.411057,0.00842,0.601193,-0.032434,-0.798401,-233.733536,12.704918,-101.792786,0.027555,0.715708,0.029099,-0.697249,-238.903992,100.986076,-118.831078,-0.085344,0.677918,-0.063645,-0.727388,-242.566803,55.360943,-118.978813,-0.037891,0.779518,0.032176,-0.624404,-233.501343,13.078147,-120.309021,-0.004763,0.605066,-0.047074,-0.794768,-248.534973,5.513485,-97.08577,-0.090146,0.785831,-0.0214,-0.611462,-248.699219,6.35103,-124.398735
